"";"data";"lugar";"media_historica_do_mes";"pluviometria_acumulada_no_mes";"pluviometria_do_dia";"volume_armazenado"
"20563";"2014-03-19";"sistemaAltoTiete";175,4;109,7;0,1;0,376
"20564";"2014-03-19";"sistemaCantareira";184,1;145,8;0;0,147
"20565";"2014-03-19";"sistemaCotia";152,9;89,8;0;0,59
"20566";"2014-03-19";"sistemaGuarapiranga";152,3;199;0;0,761
"20567";"2014-03-19";"sistemaRioClaro";239,5;98,8;0;0,871
"20568";"2014-03-19";"sistemaRioGrande";184,7;152,6;0;0,93
"20569";"2014-03-20";"sistemaAltoTiete";175,4;110,8;1,1;0,374
"20570";"2014-03-20";"sistemaCantareira";184,1;154,6;8,9;0,146
"20571";"2014-03-20";"sistemaCotia";152,9;89,8;0;0,586
"20572";"2014-03-20";"sistemaGuarapiranga";152,3;199;0;0,759
"20573";"2014-03-20";"sistemaRioClaro";239,5;99;0,2;0,862
"20574";"2014-03-20";"sistemaRioGrande";184,7;152,6;0;0,92
"20575";"2014-03-21";"sistemaAltoTiete";175,4;119,7;8,9;0,372
"20576";"2014-03-21";"sistemaCantareira";184,1;161,5;6,9;0,145
"20577";"2014-03-21";"sistemaCotia";152,9;96;6,2;0,586
"20578";"2014-03-21";"sistemaGuarapiranga";152,3;211,4;12,4;0,759
"20579";"2014-03-21";"sistemaRioClaro";239,5;110,8;11,8;0,856
"20580";"2014-03-21";"sistemaRioGrande";184,7;157,4;4,8;0,917
"20581";"2014-03-22";"sistemaAltoTiete";175,4;132;12,3;0,371
"20582";"2014-03-22";"sistemaCantareira";184,1;178,4;16,9;0,146
"20583";"2014-03-22";"sistemaCotia";152,9;112,8;16,8;0,586
"20584";"2014-03-22";"sistemaGuarapiranga";152,3;222,6;11,2;0,762
"20585";"2014-03-22";"sistemaRioClaro";239,5;134;23,2;0,856
"20586";"2014-03-22";"sistemaRioGrande";184,7;164;6,6;0,917
"20587";"2014-03-23";"sistemaAltoTiete";175,4;145,5;13,6;0,372
"20588";"2014-03-23";"sistemaCantareira";184,1;180,3;1,9;0,146
"20589";"2014-03-23";"sistemaCotia";152,9;116;3,2;0,586
"20590";"2014-03-23";"sistemaGuarapiranga";152,3;226,1;3,5;0,764
"20591";"2014-03-23";"sistemaRioClaro";239,5;205,8;71,8;0,946
"20592";"2014-03-23";"sistemaRioGrande";184,7;177,2;13,2;0,919
"20593";"2014-03-24";"sistemaAltoTiete";175,4;146;0,5;0,378
"20594";"2014-03-24";"sistemaCantareira";184,1;181,6;1,3;0,145
"20595";"2014-03-24";"sistemaCotia";152,9;116,2;0,2;0,586
"20596";"2014-03-24";"sistemaGuarapiranga";152,3;226,1;0;0,764
"20597";"2014-03-24";"sistemaRioClaro";239,5;211,6;5,8;0,962
"20598";"2014-03-24";"sistemaRioGrande";184,7;178,2;1;0,927
"20599";"2014-03-25";"sistemaAltoTiete";175,4;146;0;0,379
"20600";"2014-03-25";"sistemaCantareira";184,1;181,6;0,1;0,143
"20601";"2014-03-25";"sistemaCotia";152,9;116,4;0,2;0,583
"20602";"2014-03-25";"sistemaGuarapiranga";152,3;226,1;0;0,765
"20603";"2014-03-25";"sistemaRioClaro";239,5;212,1;0,5;0,963
"20604";"2014-03-25";"sistemaRioGrande";184,7;178,2;0;0,93
"20605";"2014-03-26";"sistemaAltoTiete";175,4;146;0;0,379
"20606";"2014-03-26";"sistemaCantareira";184,1;181,6;0;0,141
"20607";"2014-03-26";"sistemaCotia";152,9;116,4;0;0,581
"20608";"2014-03-26";"sistemaGuarapiranga";152,3;226,1;0;0,765
"20609";"2014-03-26";"sistemaRioClaro";239,5;212,3;0,2;0,963
"20610";"2014-03-26";"sistemaRioGrande";184,7;178,2;0;0,927
"20611";"2014-03-27";"sistemaAltoTiete";175,4;146,2;0,2;0,378
"20612";"2014-03-27";"sistemaCantareira";184,1;181,6;0;0,14
"20613";"2014-03-27";"sistemaCotia";152,9;116,4;0;0,578
"20614";"2014-03-27";"sistemaGuarapiranga";152,3;226,1;0;0,767
"20615";"2014-03-27";"sistemaRioClaro";239,5;212,5;0,2;0,963
"20616";"2014-03-27";"sistemaRioGrande";184,7;180,2;2;0,924
"20617";"2014-03-28";"sistemaAltoTiete";175,4;146,2;0;0,376
"20618";"2014-03-28";"sistemaCantareira";184,1;181,6;0;0,138
"20619";"2014-03-28";"sistemaCotia";152,9;116,4;0;0,576
"20620";"2014-03-28";"sistemaGuarapiranga";152,3;226,1;0;0,767
"20621";"2014-03-28";"sistemaRioClaro";239,5;212,5;0;0,964
"20622";"2014-03-28";"sistemaRioGrande";184,7;181,6;1,4;0,924
"20623";"2014-03-29";"sistemaAltoTiete";175,4;146,2;0;0,375
"20624";"2014-03-29";"sistemaCantareira";184,1;181,6;0;0,136
"20625";"2014-03-29";"sistemaCotia";152,9;116,4;0;0,573
"20626";"2014-03-29";"sistemaGuarapiranga";152,3;226,1;0;0,767
"20627";"2014-03-29";"sistemaRioClaro";239,5;212,5;0;0,964
"20628";"2014-03-29";"sistemaRioGrande";184,7;181,6;0;0,924
"20629";"2014-03-30";"sistemaAltoTiete";175,4;146,3;0,1;0,374
"20630";"2014-03-30";"sistemaCantareira";184,1;181,7;0,1;0,135
"20631";"2014-03-30";"sistemaCotia";152,9;116,4;0;0,57
"20632";"2014-03-30";"sistemaGuarapiranga";152,3;226,1;0;0,765
"20633";"2014-03-30";"sistemaRioClaro";239,5;212,5;0;0,964
"20634";"2014-03-30";"sistemaRioGrande";184,7;181,6;0;0,924
"20635";"2014-03-31";"sistemaAltoTiete";175,4;158,4;12,1;0,373
"20636";"2014-03-31";"sistemaCantareira";184,1;193,3;11,6;0,134
"20637";"2014-03-31";"sistemaCotia";152,9;119,4;3;0,568
"20638";"2014-03-31";"sistemaGuarapiranga";152,3;258,9;32,8;0,77
"20639";"2014-03-31";"sistemaRioClaro";239,5;225,5;13;0,966
"20640";"2014-03-31";"sistemaRioGrande";184,7;237,8;56,2;0,946
"20641";"2014-04-01";"sistemaAltoTiete";97,2;16;16;0,375
"20642";"2014-04-01";"sistemaCantareira";89,3;9,5;9,5;0,134
"20643";"2014-04-01";"sistemaCotia";81,8;10;10;0,568
"20644";"2014-04-01";"sistemaGuarapiranga";73,5;2,4;2,4;0,771
"20645";"2014-04-01";"sistemaRioClaro";197,9;0,2;0,2;0,966
"20646";"2014-04-01";"sistemaRioGrande";105,2;1;1;0,945
"20647";"2014-04-02";"sistemaAltoTiete";97,2;16,2;0,3;0,375
"20648";"2014-04-02";"sistemaCantareira";89,3;19,7;10,2;0,133
"20649";"2014-04-02";"sistemaCotia";81,8;10,4;0,4;0,568
"20650";"2014-04-02";"sistemaGuarapiranga";73,5;3;0,6;0,774
"20651";"2014-04-02";"sistemaRioClaro";197,9;6;5,8;0,967
"20652";"2014-04-02";"sistemaRioGrande";105,2;1,4;0,4;0,946
"20653";"2014-04-03";"sistemaAltoTiete";97,2;16,4;0,2;0,374
"20654";"2014-04-03";"sistemaCantareira";89,3;20,5;0,8;0,133
"20655";"2014-04-03";"sistemaCotia";81,8;10,6;0,2;0,565
"20656";"2014-04-03";"sistemaGuarapiranga";73,5;4,6;1,6;0,777
"20657";"2014-04-03";"sistemaRioClaro";197,9;14,2;8,2;0,966
"20658";"2014-04-03";"sistemaRioGrande";105,2;2,2;0,8;0,948
"20659";"2014-04-04";"sistemaAltoTiete";97,2;17,8;1,4;0,373
"20660";"2014-04-04";"sistemaCantareira";89,3;20,5;0,1;0,132
"20661";"2014-04-04";"sistemaCotia";81,8;11,2;0,6;0,562
"20662";"2014-04-04";"sistemaGuarapiranga";73,5;6;1,4;0,777
"20663";"2014-04-04";"sistemaRioClaro";197,9;24,2;10;0,973
"20664";"2014-04-04";"sistemaRioGrande";105,2;10;7,8;0,95
"20665";"2014-04-05";"sistemaAltoTiete";97,2;18;0,3;0,372
"20666";"2014-04-05";"sistemaCantareira";89,3;20,6;0,1;0,13
"20667";"2014-04-05";"sistemaCotia";81,8;11,4;0,2;0,558
"20668";"2014-04-05";"sistemaGuarapiranga";73,5;6;0;0,777
"20669";"2014-04-05";"sistemaRioClaro";197,9;24,4;0,2;0,973
"20670";"2014-04-05";"sistemaRioGrande";105,2;11;1;0,953
"20671";"2014-04-06";"sistemaAltoTiete";97,2;18,1;0,1;0,369
"20672";"2014-04-06";"sistemaCantareira";89,3;20,7;0,1;0,13
"20673";"2014-04-06";"sistemaCotia";81,8;11,4;0;0,555
"20674";"2014-04-06";"sistemaGuarapiranga";73,5;6;0;0,777
"20675";"2014-04-06";"sistemaRioClaro";197,9;24,4;0;0,97
"20676";"2014-04-06";"sistemaRioGrande";105,2;11;0;0,953
"20677";"2014-04-07";"sistemaAltoTiete";97,2;18,2;0,1;0,368
"20678";"2014-04-07";"sistemaCantareira";89,3;20,7;0;0,129
"20679";"2014-04-07";"sistemaCotia";81,8;11,4;0;0,552
"20680";"2014-04-07";"sistemaGuarapiranga";73,5;6;0;0,776
"20681";"2014-04-07";"sistemaRioClaro";197,9;24,4;0;0,966
"20682";"2014-04-07";"sistemaRioGrande";105,2;11;0;0,951
"20683";"2014-04-08";"sistemaAltoTiete";97,2;18,3;0,1;0,366
"20684";"2014-04-08";"sistemaCantareira";89,3;20,7;0;0,127
"20685";"2014-04-08";"sistemaCotia";81,8;11,6;0,2;0,549
"20686";"2014-04-08";"sistemaGuarapiranga";73,5;6,2;0,2;0,776
"20687";"2014-04-08";"sistemaRioClaro";197,9;24,4;0;0,962
"20688";"2014-04-08";"sistemaRioGrande";105,2;11;0;0,948
"20689";"2014-04-09";"sistemaAltoTiete";97,2;18,4;0,1;0,364
"20690";"2014-04-09";"sistemaCantareira";89,3;20,7;0,1;0,125
"20691";"2014-04-09";"sistemaCotia";81,8;11,8;0,2;0,546
"20692";"2014-04-09";"sistemaGuarapiranga";73,5;6,4;0,2;0,776
"20693";"2014-04-09";"sistemaRioClaro";197,9;24,4;0;0,956
"20694";"2014-04-09";"sistemaRioGrande";105,2;11;0;0,946
"20695";"2014-04-10";"sistemaAltoTiete";97,2;18,5;0,1;0,362
"20696";"2014-04-10";"sistemaCantareira";89,3;20,8;0,1;0,124
"20697";"2014-04-10";"sistemaCotia";81,8;11,8;0;0,541
"20698";"2014-04-10";"sistemaGuarapiranga";73,5;6,4;0;0,774
"20699";"2014-04-10";"sistemaRioClaro";197,9;26,4;2;0,953
"20700";"2014-04-10";"sistemaRioGrande";105,2;11;0;0,943
"20701";"2014-04-11";"sistemaAltoTiete";97,2;18,7;0,2;0,359
"20702";"2014-04-11";"sistemaCantareira";89,3;20,8;0;0,122
"20703";"2014-04-11";"sistemaCotia";81,8;11,8;0;0,538
"20704";"2014-04-11";"sistemaGuarapiranga";73,5;6,4;0;0,771
"20705";"2014-04-11";"sistemaRioClaro";197,9;26,6;0,2;0,948
"20706";"2014-04-11";"sistemaRioGrande";105,2;11,2;0,2;0,942
"20707";"2014-04-12";"sistemaAltoTiete";97,2;18,8;0,1;0,356
"20708";"2014-04-12";"sistemaCantareira";89,3;21,2;0,4;0,12
"20709";"2014-04-12";"sistemaCotia";81,8;12;0,2;0,533
"20710";"2014-04-12";"sistemaGuarapiranga";73,5;8,8;2,4;0,77
"20711";"2014-04-12";"sistemaRioClaro";197,9;26,8;0,2;0,942
"20712";"2014-04-12";"sistemaRioGrande";105,2;11,2;0;0,94
"20713";"2014-04-13";"sistemaAltoTiete";97,2;53,4;34,6;0,357
"20714";"2014-04-13";"sistemaCantareira";89,3;55,5;34,3;0,121
"20715";"2014-04-13";"sistemaCotia";81,8;29,8;17,8;0,534
"20716";"2014-04-13";"sistemaGuarapiranga";73,5;33,4;24,6;0,776
"20717";"2014-04-13";"sistemaRioClaro";197,9;64;37,2;0,959
"20718";"2014-04-13";"sistemaRioGrande";105,2;42,4;31,2;0,966
"20719";"2014-04-14";"sistemaAltoTiete";97,2;59,4;6;0,361
"20720";"2014-04-14";"sistemaCantareira";89,3;55,5;0;0,121
"20721";"2014-04-14";"sistemaCotia";81,8;30;0,2;0,536
"20722";"2014-04-14";"sistemaGuarapiranga";73,5;33,4;0;0,78
"20723";"2014-04-14";"sistemaRioClaro";197,9;192,8;128,8;1,06
"20724";"2014-04-14";"sistemaRioGrande";105,2;43,4;1;0,975
"20725";"2014-04-15";"sistemaAltoTiete";97,2;59,9;0,5;0,368
"20726";"2014-04-15";"sistemaCantareira";89,3;56,5;1;0,12
"20727";"2014-04-15";"sistemaCotia";81,8;30,2;0,2;0,534
"20728";"2014-04-15";"sistemaGuarapiranga";73,5;33,6;0,2;0,782
"20729";"2014-04-15";"sistemaRioClaro";197,9;207;14,2;1,05
"20730";"2014-04-15";"sistemaRioGrande";105,2;47,6;4,2;0,985
"20731";"2014-04-16";"sistemaAltoTiete";97,2;74,3;14,4;0,372
"20732";"2014-04-16";"sistemaCantareira";89,3;83,6;27,1;0,123
"20733";"2014-04-16";"sistemaCotia";81,8;39,2;9;0,536
"20734";"2014-04-16";"sistemaGuarapiranga";73,5;46,6;13;0,788
"20735";"2014-04-16";"sistemaRioClaro";197,9;214;7;1,023
"20736";"2014-04-16";"sistemaRioGrande";105,2;54,8;7,2;0,986
"20737";"2014-04-17";"sistemaAltoTiete";97,2;75,1;0,8;0,372
"20738";"2014-04-17";"sistemaCantareira";89,3;83,6;0;0,122
"20739";"2014-04-17";"sistemaCotia";81,8;39,2;0;0,538
"20740";"2014-04-17";"sistemaGuarapiranga";73,5;46,6;0;0,791
"20741";"2014-04-17";"sistemaRioClaro";197,9;214;0;1,02
"20742";"2014-04-17";"sistemaRioGrande";105,2;54,8;0;0,98
"20743";"2014-04-18";"sistemaAltoTiete";97,2;75,2;0,1;0,372
"20744";"2014-04-18";"sistemaCantareira";89,3;83,6;0;0,122
"20745";"2014-04-18";"sistemaCotia";81,8;39,2;0;0,536
"20746";"2014-04-18";"sistemaGuarapiranga";73,5;46,6;0;0,791
"20747";"2014-04-18";"sistemaRioClaro";197,9;214,2;0,2;1,016
"20748";"2014-04-18";"sistemaRioGrande";105,2;54,8;0;0,97
"20749";"2014-04-19";"sistemaAltoTiete";97,2;75,3;0,1;0,371
"20750";"2014-04-19";"sistemaCantareira";89,3;83,6;0;0,121
"20751";"2014-04-19";"sistemaCotia";81,8;39,4;0,2;0,536
"20752";"2014-04-19";"sistemaGuarapiranga";73,5;46,6;0;0,791
"20753";"2014-04-19";"sistemaRioClaro";197,9;214,2;0;1,019
"20754";"2014-04-19";"sistemaRioGrande";105,2;55;0,2;0,958
"20755";"2014-04-20";"sistemaAltoTiete";97,2;75,4;0,1;0,369
"20756";"2014-04-20";"sistemaCantareira";89,3;83,9;0,4;0,121
"20757";"2014-04-20";"sistemaCotia";81,8;42,2;2,8;0,533
"20758";"2014-04-20";"sistemaGuarapiranga";73,5;48,2;1,6;0,791
"20759";"2014-04-20";"sistemaRioClaro";197,9;214,2;0;1,017
"20760";"2014-04-20";"sistemaRioGrande";105,2;57,4;2,4;0,956
"20761";"2014-04-21";"sistemaAltoTiete";97,2;79,4;4;0,368
"20762";"2014-04-21";"sistemaCantareira";89,3;84;0,1;0,12
"20763";"2014-04-21";"sistemaCotia";81,8;42,4;0,2;0,53
"20764";"2014-04-21";"sistemaGuarapiranga";73,5;48,2;0;0,791
"20765";"2014-04-21";"sistemaRioClaro";197,9;237,7;23,5;1,026
"20766";"2014-04-21";"sistemaRioGrande";105,2;58;0,6;0,956
"20767";"2014-04-22";"sistemaAltoTiete";97,2;79,5;0,1;0,366
"20768";"2014-04-22";"sistemaCantareira";89,3;84;0;0,119
"20769";"2014-04-22";"sistemaCotia";81,8;42,4;0;0,527
"20770";"2014-04-22";"sistemaGuarapiranga";73,5;48,2;0;0,789
"20771";"2014-04-22";"sistemaRioClaro";197,9;237,7;0;1,022
"20772";"2014-04-22";"sistemaRioGrande";105,2;58;0;0,956
"20773";"2014-04-23";"sistemaAltoTiete";97,2;79,5;0;0,365
"20774";"2014-04-23";"sistemaCantareira";89,3;84;0;0,117
"20775";"2014-04-23";"sistemaCotia";81,8;42,4;0;0,523
"20776";"2014-04-23";"sistemaGuarapiranga";73,5;48,2;0;0,789
"20777";"2014-04-23";"sistemaRioClaro";197,9;237,7;0;1,019
"20778";"2014-04-23";"sistemaRioGrande";105,2;58;0;0,956
"20779";"2014-04-24";"sistemaAltoTiete";97,2;80,4;0,9;0,363
"20780";"2014-04-24";"sistemaCantareira";89,3;85,5;1,6;0,116
"20781";"2014-04-24";"sistemaCotia";81,8;42,6;0,2;0,52
"20782";"2014-04-24";"sistemaGuarapiranga";73,5;48,2;0;0,788
"20783";"2014-04-24";"sistemaRioClaro";197,9;243,5;5,8;1,019
"20784";"2014-04-24";"sistemaRioGrande";105,2;58,2;0,2;0,953
"20785";"2014-04-25";"sistemaAltoTiete";97,2;86,1;5,7;0,365
"20786";"2014-04-25";"sistemaCantareira";89,3;85,6;0,1;0,114
"20787";"2014-04-25";"sistemaCotia";81,8;43,2;0,6;0,517
"20788";"2014-04-25";"sistemaGuarapiranga";73,5;49,4;1,2;0,786
"20789";"2014-04-25";"sistemaRioClaro";197,9;303,7;60,2;1,047
"20790";"2014-04-25";"sistemaRioGrande";105,2;60,4;2,2;0,956
"20791";"2014-04-26";"sistemaAltoTiete";97,2;86,8;0,7;0,366
"20792";"2014-04-26";"sistemaCantareira";89,3;85,7;0,1;0,113
"20793";"2014-04-26";"sistemaCotia";81,8;43,6;0,4;0,516
"20794";"2014-04-26";"sistemaGuarapiranga";73,5;49,8;0,4;0,785
"20795";"2014-04-26";"sistemaRioClaro";197,9;306,2;2,5;1,031
"20796";"2014-04-26";"sistemaRioGrande";105,2;61;0,6;0,958
"20797";"2014-04-27";"sistemaAltoTiete";97,2;88,4;1,6;0,364
"20798";"2014-04-27";"sistemaCantareira";89,3;85,7;0;0,111
"20799";"2014-04-27";"sistemaCotia";81,8;43,6;0;0,514
"20800";"2014-04-27";"sistemaGuarapiranga";73,5;49,8;0;0,783
"20801";"2014-04-27";"sistemaRioClaro";197,9;306,7;0,5;1,02
"20802";"2014-04-27";"sistemaRioGrande";105,2;61,4;0,4;0,96
"20803";"2014-04-28";"sistemaAltoTiete";97,2;89,2;0,8;0,363
"20804";"2014-04-28";"sistemaCantareira";89,3;85,7;0;0,11
"20805";"2014-04-28";"sistemaCotia";81,8;43,6;0;0,513
"20806";"2014-04-28";"sistemaGuarapiranga";73,5;49,8;0;0,782
"20807";"2014-04-28";"sistemaRioClaro";197,9;309,5;2,8;1,016
"20808";"2014-04-28";"sistemaRioGrande";105,2;61,4;0;0,96
"20809";"2014-04-29";"sistemaAltoTiete";97,2;89,7;0,4;0,361
"20810";"2014-04-29";"sistemaCantareira";89,3;85,7;0;0,109
"20811";"2014-04-29";"sistemaCotia";81,8;43,8;0,2;0,508
"20812";"2014-04-29";"sistemaGuarapiranga";73,5;49,8;0;0,78
"20813";"2014-04-29";"sistemaRioClaro";197,9;309,7;0,2;1,02
"20814";"2014-04-29";"sistemaRioGrande";105,2;61,4;0;0,961
"20815";"2014-04-30";"sistemaAltoTiete";97,2;89,8;0,1;0,36
"20816";"2014-04-30";"sistemaCantareira";89,3;85,7;0;0,107
"20817";"2014-04-30";"sistemaCotia";81,8;44;0,2;0,506
"20818";"2014-04-30";"sistemaGuarapiranga";73,5;49,8;0;0,779
"20819";"2014-04-30";"sistemaRioClaro";197,9;309,9;0,2;1,019
"20820";"2014-04-30";"sistemaRioGrande";105,2;61,4;0;0,958
"20821";"2014-05-01";"sistemaAltoTiete";78,3;0;0;0,358
"20822";"2014-05-01";"sistemaCantareira";83,2;0;0;0,105
"20823";"2014-05-01";"sistemaCotia";68;0;0;0,502
"20824";"2014-05-01";"sistemaGuarapiranga";60,5;0;0;0,776
"20825";"2014-05-01";"sistemaRioClaro";133,6;0;0;1,017
"20826";"2014-05-01";"sistemaRioGrande";80,8;0;0;0,956
"20827";"2014-05-02";"sistemaAltoTiete";78,3;0;0;0,356
"20828";"2014-05-02";"sistemaCantareira";83,2;0;0;0,104
"20829";"2014-05-02";"sistemaCotia";68;0;0;0,5
"20830";"2014-05-02";"sistemaGuarapiranga";60,5;0;0;0,773
"20831";"2014-05-02";"sistemaRioClaro";133,6;0;0;1,016
"20832";"2014-05-02";"sistemaRioGrande";80,8;0;0;0,956
"20833";"2014-05-03";"sistemaAltoTiete";78,3;0;0;0,353
"20834";"2014-05-03";"sistemaCantareira";83,2;0;0;0,103
"20835";"2014-05-03";"sistemaCotia";68;0;0;0,497
"20836";"2014-05-03";"sistemaGuarapiranga";60,5;0;0;0,771
"20837";"2014-05-03";"sistemaRioClaro";133,6;0;0;1,014
"20838";"2014-05-03";"sistemaRioGrande";80,8;0;0;0,953
"20839";"2014-05-04";"sistemaAltoTiete";78,3;0,1;0,1;0,351
"20840";"2014-05-04";"sistemaCantareira";83,2;0;0;0,101
"20841";"2014-05-04";"sistemaCotia";68;0;0;0,494
"20842";"2014-05-04";"sistemaGuarapiranga";60,5;0;0;0,77
"20843";"2014-05-04";"sistemaRioClaro";133,6;0;0;1,014
"20844";"2014-05-04";"sistemaRioGrande";80,8;0;0;0,95
"20845";"2014-05-05";"sistemaAltoTiete";78,3;0,1;0;0,348
"20846";"2014-05-05";"sistemaCantareira";83,2;0;0;0,1
"20847";"2014-05-05";"sistemaCotia";68;0,2;0,2;0,491
"20848";"2014-05-05";"sistemaGuarapiranga";60,5;0;0;0,768
"20849";"2014-05-05";"sistemaRioClaro";133,6;0;0;1,014
"20850";"2014-05-05";"sistemaRioGrande";80,8;0;0;0,946
"20851";"2014-05-06";"sistemaAltoTiete";78,3;0,1;0;0,348
"20852";"2014-05-06";"sistemaCantareira";83,2;0,1;0,1;0,098
"20853";"2014-05-06";"sistemaCotia";68;0,4;0,2;0,488
"20854";"2014-05-06";"sistemaGuarapiranga";60,5;0;0;0,765
"20855";"2014-05-06";"sistemaRioClaro";133,6;0;0;1,014
"20856";"2014-05-06";"sistemaRioGrande";80,8;0;0;0,945
"20857";"2014-05-07";"sistemaAltoTiete";78,3;0,1;0;0,346
"20858";"2014-05-07";"sistemaCantareira";83,2;0,2;0,1;0,096
"20859";"2014-05-07";"sistemaCotia";68;0,6;0,2;0,485
"20860";"2014-05-07";"sistemaGuarapiranga";60,5;0;0;0,762
"20861";"2014-05-07";"sistemaRioClaro";133,6;0,2;0,2;1,01
"20862";"2014-05-07";"sistemaRioGrande";80,8;0;0;0,946
"20863";"2014-05-08";"sistemaAltoTiete";78,3;0,1;0;0,344
"20864";"2014-05-08";"sistemaCantareira";83,2;0,2;0;0,094
"20865";"2014-05-08";"sistemaCotia";68;0,6;0;0,482
"20866";"2014-05-08";"sistemaGuarapiranga";60,5;0;0;0,761
"20867";"2014-05-08";"sistemaRioClaro";133,6;0,2;0;1,007
"20868";"2014-05-08";"sistemaRioGrande";80,8;0;0;0,943
"20869";"2014-05-09";"sistemaAltoTiete";78,3;0,1;0;0,342
"20870";"2014-05-09";"sistemaCantareira";83,2;0,3;0,1;0,092
"20871";"2014-05-09";"sistemaCotia";68;0,6;0;0,479
"20872";"2014-05-09";"sistemaGuarapiranga";60,5;0;0;0,758
"20873";"2014-05-09";"sistemaRioClaro";133,6;0,2;0;1,003
"20874";"2014-05-09";"sistemaRioGrande";80,8;0,2;0,2;0,94
"20875";"2014-05-10";"sistemaAltoTiete";78,3;0,3;0,2;0,34
"20876";"2014-05-10";"sistemaCantareira";83,2;0,3;0;0,091
"20877";"2014-05-10";"sistemaCotia";68;0,8;0,2;0,476
"20878";"2014-05-10";"sistemaGuarapiranga";60,5;0,4;0,4;0,755
"20879";"2014-05-10";"sistemaRioClaro";133,6;6,7;6,5;1
"20880";"2014-05-10";"sistemaRioGrande";80,8;0,4;0,2;0,937
"20881";"2014-05-11";"sistemaAltoTiete";78,3;1,8;1,5;0,338
"20882";"2014-05-11";"sistemaCantareira";83,2;0,6;0,4;0,089
"20883";"2014-05-11";"sistemaCotia";68;4,8;4;0,476
"20884";"2014-05-11";"sistemaGuarapiranga";60,5;0,6;0,2;0,752
"20885";"2014-05-11";"sistemaRioClaro";133,6;14,7;8;0,999
"20886";"2014-05-11";"sistemaRioGrande";80,8;4,6;4,2;0,937
"20887";"2014-05-12";"sistemaAltoTiete";78,3;2;0,1;0,336
"20888";"2014-05-12";"sistemaCantareira";83,2;0,6;0;0,088
"20889";"2014-05-12";"sistemaCotia";68;5;0,2;0,475
"20890";"2014-05-12";"sistemaGuarapiranga";60,5;0,6;0;0,75
"20891";"2014-05-12";"sistemaRioClaro";133,6;14,7;0;0,996
"20892";"2014-05-12";"sistemaRioGrande";80,8;4,6;0;0,933
"20893";"2014-05-13";"sistemaAltoTiete";78,3;2;0;0,334
"20894";"2014-05-13";"sistemaCantareira";83,2;0,6;0;0,086
"20895";"2014-05-13";"sistemaCotia";68;5;0;0,472
"20896";"2014-05-13";"sistemaGuarapiranga";60,5;0,6;0;0,749
"20897";"2014-05-13";"sistemaRioClaro";133,6;14,7;0;0,993
"20898";"2014-05-13";"sistemaRioGrande";80,8;4,6;0;0,937
"20899";"2014-05-14";"sistemaAltoTiete";78,3;2;0;0,332
"20900";"2014-05-14";"sistemaCantareira";83,2;0,7;0,1;0,084
"20901";"2014-05-14";"sistemaCotia";68;5,2;0,2;0,47
"20902";"2014-05-14";"sistemaGuarapiranga";60,5;0,6;0;0,747
"20903";"2014-05-14";"sistemaRioClaro";133,6;14,7;0;0,989
"20904";"2014-05-14";"sistemaRioGrande";80,8;4,6;0;0,933
"20905";"2014-05-15";"sistemaAltoTiete";78,3;2,1;0,1;0,33
"20906";"2014-05-15";"sistemaCantareira";83,2;0,7;0;0,082
"20907";"2014-05-15";"sistemaCotia";68;5,2;0;0,469
"20908";"2014-05-15";"sistemaGuarapiranga";60,5;0,6;0;0,744
"20909";"2014-05-15";"sistemaRioClaro";133,6;14,7;0;0,986
"20910";"2014-05-15";"sistemaRioGrande";80,8;4,6;0;0,932
"20911";"2014-05-16";"sistemaAltoTiete";78,3;2,3;0,2;0,328
"20912";"2014-05-16";"sistemaCantareira";83,2;0,7;0;0,267
"20913";"2014-05-16";"sistemaCotia";68;5,4;0,2;0,467
"20914";"2014-05-16";"sistemaGuarapiranga";60,5;0,8;0,2;0,741
"20915";"2014-05-16";"sistemaRioClaro";133,6;14,7;0;0,983
"20916";"2014-05-16";"sistemaRioGrande";80,8;4,8;0,2;0,928
"20917";"2014-05-17";"sistemaAltoTiete";78,3;5,3;2,9;0,326
"20918";"2014-05-17";"sistemaCantareira";83,2;0,7;0;0,265
"20919";"2014-05-17";"sistemaCotia";68;5,4;0;0,464
"20920";"2014-05-17";"sistemaGuarapiranga";60,5;0,8;0;0,74
"20921";"2014-05-17";"sistemaRioClaro";133,6;53,9;39,2;0,996
"20922";"2014-05-17";"sistemaRioGrande";80,8;5;0,2;0,927
"20923";"2014-05-18";"sistemaAltoTiete";78,3;5,3;0,1;0,325
"20924";"2014-05-18";"sistemaCantareira";83,2;0,7;0;0,264
"20925";"2014-05-18";"sistemaCotia";68;5,4;0;0,464
"20926";"2014-05-18";"sistemaGuarapiranga";60,5;0,8;0;0,737
"20927";"2014-05-18";"sistemaRioClaro";133,6;55,9;2;1,003
"20928";"2014-05-18";"sistemaRioGrande";80,8;5;0;0,925
"20929";"2014-05-19";"sistemaAltoTiete";78,3;6;0,7;0,324
"20930";"2014-05-19";"sistemaCantareira";83,2;10,6;9,9;0,263
"20931";"2014-05-19";"sistemaCotia";68;35,4;30;0,466
"20932";"2014-05-19";"sistemaGuarapiranga";60,5;5,4;4,6;0,735
"20933";"2014-05-19";"sistemaRioClaro";133,6;56,1;0,2;1,007
"20934";"2014-05-19";"sistemaRioGrande";80,8;6;1;0,924
